"ANO","0","1","5","10","15","20","25","30","35","40","45","50","55","60","65","70","75","80","85","90"
2000,-3.54621500700189,-6.76779148436668,-7.88462150846987,-7.73778084766789,-6.67204719014218,-6.28368237331363,-6.17786524238911,-6.0053162400762,-5.77549313644665,-5.47639360532252,-5.14755804861336,-4.79990001213062,-4.44110519266191,-4.058019630916,-3.68101481689438,-3.36999463284371,-2.92397094408721,-2.44786400119092,-2.01502476059632,-1.64591777938167
2001,-3.61868464905837,-6.85085354529164,-7.90689386750456,-7.75824040649314,-6.66641939133802,-6.28458717306286,-6.19069138555878,-6.03024458117091,-5.80205942748501,-5.50584008666488,-5.16834227823004,-4.82179477317975,-4.46867827440002,-4.08019474395757,-3.70260236690792,-3.38880933569583,-2.93130750928994,-2.47745363354942,-2.01759524811294,-1.63997801552307
2002,-3.67308597478689,-6.90454282712417,-7.92713519440659,-7.78248273263917,-6.66975522558578,-6.2940711855685,-6.20113427562699,-6.053951745876,-5.82954412077962,-5.53640347803063,-5.18877831806458,-4.85010025301575,-4.49008347681547,-4.10103560628565,-3.72243041390539,-3.4026268995643,-2.93611134165407,-2.49338038180514,-2.01702701512232,-1.63114844012378
2003,-3.71400175840713,-6.97147700798831,-7.95027456419135,-7.81255954065377,-6.68128133487615,-6.30204634202044,-6.22688237614663,-6.08766779839725,-5.85331813692514,-5.56019370129909,-5.21131257993979,-4.87079189777214,-4.51264010134862,-4.11688651067101,-3.73679027753836,-3.41449805575699,-2.94105783250406,-2.50131562765478,-2.01811770368439,-1.62549528657085
2004,-3.79291192695311,-7.03521055954693,-8.00151113124366,-7.84909336967268,-6.70194780189944,-6.34250353550153,-6.26637403657601,-6.12721177752965,-5.88846373269614,-5.59331257497982,-5.24004853552506,-4.89746693469817,-4.5442833926261,-4.15026650187106,-3.75934145126004,-3.44020407538513,-2.96032732798639,-2.5163140061991,-2.02875329381716,-1.63081085294562
2005,-3.85717549809863,-7.10985401388936,-8.03129403433311,-7.87224224756059,-6.71280218795224,-6.37324891431784,-6.3036679113975,-6.16102812929748,-5.91989255314835,-5.62447045215085,-5.27204817694022,-4.91969896806284,-4.57184182958732,-4.18672011068112,-3.78252181798277,-3.46526316876607,-2.98028475248214,-2.5281037446323,-2.04024756218283,-1.63487238237438
2006,-3.94289419674285,-7.17932944731512,-8.06133123535394,-7.8971133177708,-6.72128843929628,-6.39497544968266,-6.32361118420722,-6.18564234707248,-5.95391526111257,-5.65698390539863,-5.30675949770848,-4.95195203537136,-4.60011910526199,-4.22558755237978,-3.8142588838784,-3.49297650981009,-3.00335710411841,-2.53100810840662,-2.07487355895524,-1.64040058520072
2007,-4.00587468700133,-7.23058333170326,-8.07036237248695,-7.90809511926857,-6.72455932934354,-6.39107213027555,-6.32941305718884,-6.20055595975918,-5.97320317167524,-5.66778397669759,-5.32967329601629,-4.96552140055433,-4.61630999550331,-4.23894044443059,-3.8311672232966,-3.50559780162966,-3.01642007009875,-2.53050679758995,-2.08623139740316,-1.64032635853263
2008,-4.05891284881097,-7.28211885953516,-8.10050811211156,-7.92045764706077,-6.73342944770486,-6.37750125122303,-6.32678092258301,-6.20666081761796,-5.9854020045438,-5.67838084984866,-5.34802131163232,-4.97834577933698,-4.63285980188711,-4.26127522853704,-3.84844961325464,-3.51917684280768,-3.03142469283953,-2.53713832800975,-2.08923550860142,-1.64465090461614
2009,-4.10787856004436,-7.32206720900763,-8.12987367851176,-7.92580513097182,-6.7374778809233,-6.36612548022158,-6.3311133025314,-6.21514461164626,-5.99859079461284,-5.69267008522374,-5.36129216570943,-4.98970729182348,-4.64436325516382,-4.27592567065737,-3.86216959009538,-3.52985001981626,-3.0427775582549,-2.54378919884375,-2.08245708444837,-1.64496362548221
2010,-4.18657398860371,-7.36916886626014,-8.16349847926268,-7.94548463729715,-6.73009398863024,-6.36396666937715,-6.34012178059228,-6.22235781791741,-6.01360432832032,-5.70861351733054,-5.37545093075456,-5.00712247613815,-4.65464827765522,-4.28877567458155,-3.88068251507609,-3.52025800108869,-3.05305616545051,-2.56703279290438,-2.09027431344064,-1.63298529783644
2011,-4.20250829116524,-7.41434953479361,-8.19692641795969,-7.94861685220375,-6.69330899637201,-6.36064847337702,-6.35033854845149,-6.22841607399029,-6.02721680009758,-5.72725500192178,-5.39277217601131,-5.03246775729024,-4.67088734683379,-4.30002511302153,-3.90051821746771,-3.53723646817879,-3.06649528516497,-2.5749987095843,-2.08328868787258,-1.64858260316725
2012,-4.23671885472554,-7.45040207860071,-8.22589597344434,-7.96032244052174,-6.65889631076332,-6.36811142074966,-6.36142575723242,-6.24300839948733,-6.03890819247062,-5.74468328918412,-5.40956556239903,-5.0564329616812,-4.68574411067378,-4.31767952887765,-3.92182812532735,-3.55545499731951,-3.08120552144932,-2.58950644108215,-2.08590441996583,-1.65675112596888
2013,-4.25945194668757,-7.48601909133785,-8.26005567438196,-7.96392247992887,-6.62692037162265,-6.36047810001073,-6.36483540004352,-6.25416082991089,-6.05547820305802,-5.77388093008648,-5.43769799875165,-5.08650019414049,-4.7072055897421,-4.34064864578379,-3.94844530969462,-3.57714584173741,-3.09718347096264,-2.6097392262153,-2.09432892120727,-1.65639821888119
2014,-4.29511245476767,-7.52955288590019,-8.31506146654889,-8.00285138024182,-6.62967546530198,-6.37531014064859,-6.37745421580311,-6.2804752284138,-6.0804799661095,-5.79959288220002,-5.46121713193469,-5.10352274703345,-4.72406973525155,-4.3532850921849,-3.96254946951709,-3.5881460382784,-3.10565301086547,-2.61891803168152,-2.0967466256385,-1.64300252021664
2015,-4.35337019758082,-7.53976293942468,-8.3466908076605,-8.02629096876256,-6.62543990055927,-6.36632114776648,-6.38133974015568,-6.2974179397772,-6.10188438101793,-5.82014396467687,-5.47934386420861,-5.11664705898293,-4.73600779319627,-4.35607965275147,-3.96605619414981,-3.59840765804332,-3.11564828231826,-2.62570041377064,-2.10225572006103,-1.62847307472908
2016,-4.38932332963389,-7.56928727209632,-8.38049977247285,-8.06813443036001,-6.63361808679052,-6.36242909660673,-6.39579839626306,-6.324014788662,-6.12773359423347,-5.84673979096196,-5.50636594294905,-5.13782434025787,-4.7590229027738,-4.36575782572486,-3.97516457091856,-3.61188063846016,-3.12759236422186,-2.63406632317581,-2.11472503620347,-1.61773416311257
2017,-4.35334465543851,-7.55959995943981,-8.3996699162265,-8.0935730294891,-6.66072710203518,-6.36826671729837,-6.41793264404571,-6.35140994892009,-6.15610990523157,-5.87524941276627,-5.53129963502284,-5.15832033596493,-4.78078425995138,-4.37569224308831,-3.98891571077813,-3.62716051639637,-3.14069025923896,-2.64446185190545,-2.13324508062039,-1.61984021777831
2018,-4.37436709460785,-7.57595959086504,-8.41097679877811,-8.12845757077666,-6.72971320687365,-6.40575814674969,-6.4557167425626,-6.38070019144987,-6.18589798576287,-5.90401183967554,-5.56382472256867,-5.18197930962954,-4.80620495923435,-4.39156005669672,-4.0021198345957,-3.64400585161448,-3.15531227601673,-2.65323103343929,-2.14454332396843,-1.61604312541181
2019,-4.40515184502459,-7.58387414786308,-8.41267160762294,-8.15782220674509,-6.8498145559345,-6.48311929337268,-6.50878984062302,-6.4106285510427,-6.21418847647604,-5.92531425550871,-5.58501289933615,-5.19629128324884,-4.81733198820209,-4.40362472390323,-4.00452478794691,-3.65582091693227,-3.16382841750537,-2.65797347854439,-2.14318466171303,-1.61199683846549
